month,Pop,PfPR U5,year,Run_Number,Habitat_Multiplier,admin_name
4,994.1666666667,0.2350712489522,2011,3,1.5848931924611125,BB
5,990.1666666667,0.2042080457835,2011,3,1.5848931924611125,BB
6,988.3,0.2266518263685,2011,3,1.5848931924611125,BB
7,987.4,0.3530821686584,2011,3,1.5848931924611125,BB
8,984.6333333333,0.4596973492671,2011,3,1.5848931924611125,BB
9,974.5,0.4848982384129,2011,3,1.5848931924611125,BB
10,980.0333333333,0.4808339852386,2011,3,1.5848931924611125,BB
11,981.1666666667,0.3887209104807,2011,3,1.5848931924611125,BB
12,980.8666666667,0.290831237681,2011,3,1.5848931924611125,BB
1,985.5666666667,0.2033686204214,2012,3,1.5848931924611125,BB
2,988.8,0.1984223300971,2012,3,1.5848931924611125,BB
3,991.6333333333,0.2317724965545,2012,3,1.5848931924611125,BB
4,986.1333333333,0.2367495943753,2012,3,1.5848931924611125,BB
5,983.2333333333,0.2168017086483,2012,3,1.5848931924611125,BB
6,990.3333333333,0.2302928306967,2012,3,1.5848931924611125,BB
7,991.4666666667,0.339564281872,2012,3,1.5848931924611125,BB
8,988.9333333333,0.4252056087367,2012,3,1.5848931924611125,BB
9,988.3333333333,0.4676222596965,2012,3,1.5848931924611125,BB
10,991.2,0.453995157385,2012,3,1.5848931924611125,BB
11,988.8666666667,0.3838400862941,2012,3,1.5848931924611125,BB
12,989.7666666667,0.2790219917152,2012,3,1.5848931924611125,BB
1,993.9666666667,0.2180488949998,2013,3,1.5848931924611125,BB
2,1001.0,0.2071262071262,2013,3,1.5848931924611125,BB
3,1004.066666667,0.1998539273621,2013,3,1.5848931924611125,BB
4,1000.6,0.1928176427477,2013,3,1.5848931924611125,BB
5,993.7333333333,0.1638601905273,2013,3,1.5848931924611125,BB
6,991.4,0.1883531706005,2013,3,1.5848931924611125,BB
7,987.1,0.2907169148685,2013,3,1.5848931924611125,BB
8,983.9666666667,0.3721332023443,2013,3,1.5848931924611125,BB
9,982.8,0.433489350156,2013,3,1.5848931924611125,BB
10,980.4,0.4476744186047,2013,3,1.5848931924611125,BB
11,978.6,0.3860957830915,2013,3,1.5848931924611125,BB
12,976.6333333333,0.2840711287075,2013,3,1.5848931924611125,BB
1,975.2333333333,0.191202105479,2014,3,1.5848931924611125,BB
2,970.9666666667,0.1636170139723,2014,3,1.5848931924611125,BB
3,964.1,0.1658887390658,2014,3,1.5848931924611125,BB
4,959.7,0.1822791844674,2014,3,1.5848931924611125,BB
5,950.0333333333,0.1575383319884,2014,3,1.5848931924611125,BB
6,943.6666666667,0.1870363829036,2014,3,1.5848931924611125,BB
7,939.7,0.291405058352,2014,3,1.5848931924611125,BB
8,930.7333333333,0.3756894205286,2014,3,1.5848931924611125,BB
9,935.2,0.4298189335614,2014,3,1.5848931924611125,BB
10,941.0333333333,0.4246041585491,2014,3,1.5848931924611125,BB
11,948.4,0.3656333473921,2014,3,1.5848931924611125,BB
12,948.5333333333,0.2717528816418,2014,3,1.5848931924611125,BB
1,949.3,0.1790090944205,2015,3,1.5848931924611125,BB
2,948.6,0.1463911729566,2015,3,1.5848931924611125,BB
3,948.1,0.1591955841508,2015,3,1.5848931924611125,BB
4,942.2333333333,0.1456822443132,2015,3,1.5848931924611125,BB
5,942.1333333333,0.1363218228135,2015,3,1.5848931924611125,BB
6,942.2333333333,0.1617433756677,2015,3,1.5848931924611125,BB
7,943.2,0.2504594288945,2015,3,1.5848931924611125,BB
8,946.1666666667,0.3175620926546,2015,3,1.5848931924611125,BB
9,942.8666666667,0.3623347238917,2015,3,1.5848931924611125,BB
10,943.7,0.3752958214122,2015,3,1.5848931924611125,BB
11,945.5,0.3335096069099,2015,3,1.5848931924611125,BB
12,946.5666666667,0.2479487269782,2015,3,1.5848931924611125,BB
1,952.5333333333,0.1593645016797,2016,3,1.5848931924611125,BB
2,956.2333333333,0.1377976086729,2016,3,1.5848931924611125,BB
3,959.5333333333,0.1583755992496,2016,3,1.5848931924611125,BB
4,951.6666666667,0.1402101576182,2016,3,1.5848931924611125,BB
5,953.1666666667,0.1215247420878,2016,3,1.5848931924611125,BB
6,963.5666666667,0.1324592659217,2016,3,1.5848931924611125,BB
7,959.6333333333,0.2117822779534,2016,3,1.5848931924611125,BB
8,956.3333333333,0.2896131056117,2016,3,1.5848931924611125,BB
9,956.2,0.3458132887123,2016,3,1.5848931924611125,BB
10,951.9333333333,0.3536312066671,2016,3,1.5848931924611125,BB
11,953.2666666667,0.3128190782572,2016,3,1.5848931924611125,BB
12,951.4333333333,0.2181620712609,2016,3,1.5848931924611125,BB
1,950.5,0.139961423812,2017,3,1.5848931924611125,BB
2,958.7,0.1174159452036,2017,3,1.5848931924611125,BB
3,964.3,0.1214352379965,2017,3,1.5848931924611125,BB
4,958.0666666667,0.1234082527312,2017,3,1.5848931924611125,BB
5,955.2666666667,0.1015423267499,2017,3,1.5848931924611125,BB
6,959.6,0.1202237043212,2017,3,1.5848931924611125,BB
7,964.7333333333,0.1941469145187,2017,3,1.5848931924611125,BB
8,961.2666666667,0.2517164851931,2017,3,1.5848931924611125,BB
9,953.7,0.3161371500472,2017,3,1.5848931924611125,BB
10,949.6666666667,0.3323271323271,2017,3,1.5848931924611125,BB
11,947.4666666667,0.2884182381086,2017,3,1.5848931924611125,BB
12,950.0333333333,0.2126592049402,2017,3,1.5848931924611125,BB
1,911.1666666667,0.001097494055241,2010,3,0.025118864315095794,FF
2,906.6,0.0,2010,3,0.025118864315095794,FF
3,908.6333333333,0.0006236472357753,2010,3,0.025118864315095794,FF
4,903.6,0.0001844473956028,2010,3,0.025118864315095794,FF
5,903.1666666667,0.002177523528326,2010,3,0.025118864315095794,FF
6,904.4666666667,0.000294833050785,2010,3,0.025118864315095794,FF
7,907.2333333333,0.001837087114671,2010,3,0.025118864315095794,FF
8,908.2666666667,0.002128596594245,2010,3,0.025118864315095794,FF
9,905.7666666667,0.0006624222573878,2010,3,0.025118864315095794,FF
10,911.9666666667,0.0003655104353229,2010,3,0.025118864315095794,FF
11,918.6,3.628710356339e-05,2010,3,0.025118864315095794,FF
12,914.0,0.002078774617068,2010,3,0.025118864315095794,FF
1,902.6333333333,0.002104952176964,2011,3,0.025118864315095794,FF
2,895.4666666667,0.002270696843359,2011,3,0.025118864315095794,FF
3,896.4,0.00223114680946,2011,3,0.025118864315095794,FF
4,890.1333333333,0.00108597962852,2011,3,0.025118864315095794,FF
5,887.6,0.001689950428121,2011,3,0.025118864315095794,FF
6,890.0,0.001048689138577,2011,3,0.025118864315095794,FF
7,882.5,0.001850802644004,2011,3,0.025118864315095794,FF
8,883.3,0.000528321823465,2011,3,0.025118864315095794,FF
9,881.1,0.001097113456664,2011,3,0.025118864315095794,FF
10,889.9,0.002060156571899,2011,3,0.025118864315095794,FF
11,890.7333333333,0.0008232916697852,2011,3,0.025118864315095794,FF
12,896.5333333333,0.002156454491374,2011,3,0.025118864315095794,FF
1,890.5333333333,0.0009357688276688,2012,3,0.025118864315095794,FF
2,883.4,0.001245189042336,2012,3,0.025118864315095794,FF
3,889.7,0.001086508560938,2012,3,0.025118864315095794,FF
4,894.0,0.0006338553318419,2012,3,0.025118864315095794,FF
5,903.3333333333,0.003985239852399,2012,3,0.025118864315095794,FF
6,904.0333333333,0.0009586667158291,2012,3,0.025118864315095794,FF
7,899.4666666667,0.0008152979543433,2012,3,0.025118864315095794,FF
8,904.2,3.686500036865e-05,2012,3,0.025118864315095794,FF
9,911.0,0.0,2012,3,0.025118864315095794,FF
10,924.1,0.0,2012,3,0.025118864315095794,FF
11,927.3,0.0,2012,3,0.025118864315095794,FF
12,926.4,0.001331318364997,2012,3,0.025118864315095794,FF
1,921.9333333333,0.0004700267553692,2013,3,0.025118864315095794,FF
2,927.1666666667,0.001186410210318,2013,3,0.025118864315095794,FF
3,929.0,0.001471115895228,2013,3,0.025118864315095794,FF
4,932.4666666667,0.001215414313291,2013,3,0.025118864315095794,FF
5,929.1666666667,0.003192825112108,2013,3,0.025118864315095794,FF
6,923.0666666667,0.001444460494005,2013,3,0.025118864315095794,FF
7,911.5666666667,0.001499250374813,2013,3,0.025118864315095794,FF
8,911.4666666667,0.0009874195435927,2013,3,0.025118864315095794,FF
9,913.2,0.0005840268652358,2013,3,0.025118864315095794,FF
10,913.5666666667,0.001021636808115,2013,3,0.025118864315095794,FF
11,913.5,0.0001459587666484,2013,3,0.025118864315095794,FF
12,915.1666666667,0.0009834274266982,2013,3,0.025118864315095794,FF
1,916.0333333333,0.0006549979986172,2014,3,0.025118864315095794,FF
2,913.0333333333,0.0002190500529371,2014,3,0.025118864315095794,FF
3,920.0666666667,0.0,2014,3,0.025118864315095794,FF
4,924.3,0.0002885066176205,2014,3,0.025118864315095794,FF
5,935.1333333333,0.003172453126114,2014,3,0.025118864315095794,FF
6,942.0,0.0007430997876858,2014,3,0.025118864315095794,FF
7,948.6333333333,0.001440669032643,2014,3,0.025118864315095794,FF
8,951.3,0.001016153334034,2014,3,0.025118864315095794,FF
9,945.4666666667,0.001798053871104,2014,3,0.025118864315095794,FF
10,943.3333333333,0.002579505300353,2014,3,0.025118864315095794,FF
11,942.1666666667,0.002441181673448,2014,3,0.025118864315095794,FF
12,937.7666666667,0.002985817367504,2014,3,0.025118864315095794,FF
1,940.7,0.001417384217427,2015,3,0.025118864315095794,FF
2,942.7666666667,0.002474984973306,2015,3,0.025118864315095794,FF
3,943.3333333333,0.001519434628975,2015,3,0.025118864315095794,FF
4,935.6666666667,0.001318133238333,2015,3,0.025118864315095794,FF
5,937.7666666667,0.002665908363843,2015,3,0.025118864315095794,FF
6,940.4666666667,0.0009215283192741,2015,3,0.025118864315095794,FF
7,939.9,0.003581941341277,2015,3,0.025118864315095794,FF
8,940.2,0.003368077713962,2015,3,0.025118864315095794,FF
9,941.1333333333,0.002089679110293,2015,3,0.025118864315095794,FF
10,937.4,0.001386814593557,2015,3,0.025118864315095794,FF
11,942.3666666667,0.0005305790385908,2015,3,0.025118864315095794,FF
12,951.2,0.0022427810485,2015,3,0.025118864315095794,FF
1,956.4333333333,0.000209110235946,2016,3,0.025118864315095794,FF
2,957.1,3.482743008393e-05,2016,3,0.025118864315095794,FF
3,960.2666666667,0.0001041377395168,2016,3,0.025118864315095794,FF
4,955.6,0.0003488209850705,2016,3,0.025118864315095794,FF
5,955.4333333333,0.003523706520601,2016,3,0.025118864315095794,FF
6,949.5666666667,0.00126373433496,2016,3,0.025118864315095794,FF
7,948.9666666667,0.001826548175208,2016,3,0.025118864315095794,FF
8,945.3666666667,0.001516166566764,2016,3,0.025118864315095794,FF
9,935.4,0.001995581213028,2016,3,0.025118864315095794,FF
10,933.8666666667,0.002569960022844,2016,3,0.025118864315095794,FF
11,925.3,0.001008681868943,2016,3,0.025118864315095794,FF
12,930.0,0.0004659498207885,2016,3,0.025118864315095794,FF
1,932.8,0.0006432246998285,2017,3,0.025118864315095794,FF
2,936.6,0.001779486084419,2017,3,0.025118864315095794,FF
3,938.0333333333,0.001883373014463,2017,3,0.025118864315095794,FF
4,930.5333333333,0.0009671872761141,2017,3,0.025118864315095794,FF
5,940.9,0.00201934318206,2017,3,0.025118864315095794,FF
6,949.4,0.0004213187276174,2017,3,0.025118864315095794,FF
7,951.5333333333,0.001926714776151,2017,3,0.025118864315095794,FF
8,949.0666666667,0.001720989041866,2017,3,0.025118864315095794,FF
9,945.7333333333,0.002220499083604,2017,3,0.025118864315095794,FF
10,942.8333333333,0.003111189676507,2017,3,0.025118864315095794,FF
11,940.2,0.002020846628377,2017,3,0.025118864315095794,FF
12,944.2666666667,0.003212369387179,2017,3,0.025118864315095794,FF
1,957.0,0.204771856496,2010,3,1.5848931924611125,CC
2,967.2333333333,0.1854085536065,2010,3,1.5848931924611125,CC
3,969.7,0.1891306589667,2010,3,1.5848931924611125,CC
4,973.3,0.1776088222199,2010,3,1.5848931924611125,CC
5,974.4,0.1633141762452,2010,3,1.5848931924611125,CC
6,979.5666666667,0.1752135297921,2010,3,1.5848931924611125,CC
7,985.9333333333,0.276658327135,2010,3,1.5848931924611125,CC
8,987.8,0.3600256462172,2010,3,1.5848931924611125,CC
9,988.4333333333,0.4119987859576,2010,3,1.5848931924611125,CC
10,987.7,0.4384597212379,2010,3,1.5848931924611125,CC
11,987.0666666667,0.360124273943,2010,3,1.5848931924611125,CC
12,985.3,0.280016238709,2010,3,1.5848931924611125,CC
1,987.8,0.1976108523993,2011,3,1.5848931924611125,CC
2,979.4,0.1899802600231,2011,3,1.5848931924611125,CC
3,979.1666666667,0.196085106383,2011,3,1.5848931924611125,CC
4,978.1666666667,0.2104617481683,2011,3,1.5848931924611125,CC
5,976.2,0.1884518199822,2011,3,1.5848931924611125,CC
6,968.4666666667,0.2096441109658,2011,3,1.5848931924611125,CC
7,965.0,0.3426943005181,2011,3,1.5848931924611125,CC
8,962.0666666667,0.4083570092163,2011,3,1.5848931924611125,CC
9,964.6666666667,0.4658604008293,2011,3,1.5848931924611125,CC
10,965.5333333333,0.4718980874128,2011,3,1.5848931924611125,CC
11,959.1333333333,0.4120733995969,2011,3,1.5848931924611125,CC
12,954.5,0.3175833769862,2011,3,1.5848931924611125,CC
1,947.9,0.2310370292225,2012,3,1.5848931924611125,CC
2,950.2,0.2088332280923,2012,3,1.5848931924611125,CC
3,952.8333333333,0.2129438516705,2012,3,1.5848931924611125,CC
4,948.9,0.2243299258791,2012,3,1.5848931924611125,CC
5,943.7,0.1890784500724,2012,3,1.5848931924611125,CC
6,947.8,0.2168530632342,2012,3,1.5848931924611125,CC
7,945.0333333333,0.336002257416,2012,3,1.5848931924611125,CC
8,940.9333333333,0.438288224458,2012,3,1.5848931924611125,CC
9,942.7333333333,0.479704405629,2012,3,1.5848931924611125,CC
10,941.2333333333,0.4746254913766,2012,3,1.5848931924611125,CC
11,936.0,0.3945512820513,2012,3,1.5848931924611125,CC
12,936.3666666667,0.2970702360187,2012,3,1.5848931924611125,CC
1,931.4333333333,0.2131481945389,2013,3,1.5848931924611125,CC
2,932.6666666667,0.1889563974267,2013,3,1.5848931924611125,CC
3,933.3,0.2042930104647,2013,3,1.5848931924611125,CC
4,924.6666666667,0.2105263157895,2013,3,1.5848931924611125,CC
5,921.3666666667,0.1928294924207,2013,3,1.5848931924611125,CC
6,919.8,0.2128723635573,2013,3,1.5848931924611125,CC
7,926.6,0.3422908122887,2013,3,1.5848931924611125,CC
8,936.6,0.4117374902128,2013,3,1.5848931924611125,CC
9,935.5666666667,0.454768945737,2013,3,1.5848931924611125,CC
10,933.9,0.4631830674234,2013,3,1.5848931924611125,CC
11,937.0333333333,0.3860054782825,2013,3,1.5848931924611125,CC
12,940.0333333333,0.2925428176306,2013,3,1.5848931924611125,CC
1,940.8333333333,0.2100974313552,2014,3,1.5848931924611125,CC
2,944.4,0.2003741352534,2014,3,1.5848931924611125,CC
3,944.4333333333,0.2026612077789,2014,3,1.5848931924611125,CC
4,944.7,0.2185526269362,2014,3,1.5848931924611125,CC
5,942.5333333333,0.2045550997312,2014,3,1.5848931924611125,CC
6,938.9333333333,0.2242615734166,2014,3,1.5848931924611125,CC
7,937.5333333333,0.3408234373889,2014,3,1.5848931924611125,CC
8,929.7333333333,0.4097590707013,2014,3,1.5848931924611125,CC
9,928.4666666667,0.4521433187334,2014,3,1.5848931924611125,CC
10,935.5333333333,0.4519703555904,2014,3,1.5848931924611125,CC
11,940.5666666667,0.3601729453875,2014,3,1.5848931924611125,CC
12,942.1,0.2798712097088,2014,3,1.5848931924611125,CC
1,938.2,0.210296312087,2015,3,1.5848931924611125,CC
2,935.4333333333,0.1597833446175,2015,3,1.5848931924611125,CC
3,934.4666666667,0.1490689876578,2015,3,1.5848931924611125,CC
4,936.7,0.14835770969,2015,3,1.5848931924611125,CC
5,944.5666666667,0.1275011469104,2015,3,1.5848931924611125,CC
6,943.3666666667,0.1227518462245,2015,3,1.5848931924611125,CC
7,940.1,0.1955820302805,2015,3,1.5848931924611125,CC
8,951.4,0.2735617686217,2015,3,1.5848931924611125,CC
9,953.6,0.3447986577181,2015,3,1.5848931924611125,CC
10,958.8333333333,0.3666608725882,2015,3,1.5848931924611125,CC
11,957.6666666667,0.3283675600418,2015,3,1.5848931924611125,CC
12,960.6666666667,0.2590909090909,2015,3,1.5848931924611125,CC
1,959.8666666667,0.1669329073482,2016,3,1.5848931924611125,CC
2,954.6333333333,0.1333496281295,2016,3,1.5848931924611125,CC
3,952.6666666667,0.1391532540238,2016,3,1.5848931924611125,CC
4,953.8666666667,0.1380696114062,2016,3,1.5848931924611125,CC
5,962.2,0.1256149102751,2016,3,1.5848931924611125,CC
6,968.5,0.1533987265531,2016,3,1.5848931924611125,CC
7,972.7666666667,0.2428125963746,2016,3,1.5848931924611125,CC
8,967.7333333333,0.3249862220998,2016,3,1.5848931924611125,CC
9,968.8,0.3833608587944,2016,3,1.5848931924611125,CC
10,966.4333333333,0.3975442348153,2016,3,1.5848931924611125,CC
11,966.7333333333,0.3362181918488,2016,3,1.5848931924611125,CC
12,973.1,0.2269722193677,2016,3,1.5848931924611125,CC
1,978.1333333333,0.1588740458015,2017,3,1.5848931924611125,CC
2,980.2333333333,0.1382323936478,2017,3,1.5848931924611125,CC
3,982.5,0.1408990670059,2017,3,1.5848931924611125,CC
4,983.1333333333,0.1435207160778,2017,3,1.5848931924611125,CC
5,988.1,0.115980163951,2017,3,1.5848931924611125,CC
6,988.1666666667,0.1341541575308,2017,3,1.5848931924611125,CC
7,1000.333333333,0.2102965678107,2017,3,1.5848931924611125,CC
8,1008.133333333,0.2806837719878,2017,3,1.5848931924611125,CC
9,1009.233333333,0.3422399841464,2017,3,1.5848931924611125,CC
10,1016.733333333,0.384728870238,2017,3,1.5848931924611125,CC
11,1017.666666667,0.3211267605634,2017,3,1.5848931924611125,CC
12,1009.166666667,0.2333938893476,2017,3,1.5848931924611125,CC
1,960.5333333333,0.02266102165464,2010,4,0.1,DD
2,967.8,0.01870221120066,2010,4,0.1,DD
3,963.3,0.01432575521644,2010,4,0.1,DD
4,958.7333333333,0.011160559071,2010,4,0.1,DD
5,956.1,0.01098211484154,2010,4,0.1,DD
6,958.3,0.01064384848169,2010,4,0.1,DD
7,959.1333333333,0.0179328560506,2010,4,0.1,DD
8,959.6,0.02316937612894,2010,4,0.1,DD
9,963.4,0.03584527022351,2010,4,0.1,DD
10,963.8,0.04081067994743,2010,4,0.1,DD
11,959.6,0.04192719188551,2010,4,0.1,DD
12,963.7333333333,0.03406889872717,2010,4,0.1,DD
1,964.9333333333,0.02286859195799,2011,4,0.1,DD
2,972.8666666667,0.01836496950593,2011,4,0.1,DD
3,977.8333333333,0.01663541844213,2011,4,0.1,DD
4,974.6333333333,0.01857108656247,2011,4,0.1,DD
5,976.3666666667,0.01707008978867,2011,4,0.1,DD
6,975.7333333333,0.01605629953539,2011,4,0.1,DD
7,971.3666666667,0.01283415119591,2011,4,0.1,DD
8,969.6666666667,0.01663801993812,2011,4,0.1,DD
9,976.4666666667,0.02502218884413,2011,4,0.1,DD
10,978.5666666667,0.04639438634738,2011,4,0.1,DD
11,978.0333333333,0.04669234177431,2011,4,0.1,DD
12,974.9666666667,0.04362542309139,2011,4,0.1,DD
1,975.8333333333,0.03402220324509,2012,4,0.1,DD
2,957.6666666667,0.02979463974939,2012,4,0.1,DD
3,949.9666666667,0.02196568300642,2012,4,0.1,DD
4,943.8666666667,0.01847012289871,2012,4,0.1,DD
5,937.1333333333,0.01003058974177,2012,4,0.1,DD
6,937.6333333333,0.0151445127804,2012,4,0.1,DD
7,938.4,0.01868428530833,2012,4,0.1,DD
8,941.4333333333,0.0214212371207,2012,4,0.1,DD
9,942.9,0.03011984303744,2012,4,0.1,DD
10,935.5333333333,0.05376612271075,2012,4,0.1,DD
11,938.7,0.055182699478,2012,4,0.1,DD
12,941.2333333333,0.0448702057584,2012,4,0.1,DD
1,944.8666666667,0.0279404501517,2013,4,0.1,DD
2,947.9666666667,0.01649143781427,2013,4,0.1,DD
3,952.1,0.0086825613556,2013,4,0.1,DD
4,959.0666666667,0.008758515223134,2013,4,0.1,DD
5,968.7666666667,0.01365998004335,2013,4,0.1,DD
6,963.7,0.01030749541697,2013,4,0.1,DD
7,969.0666666667,0.01331177765548,2013,4,0.1,DD
8,973.0333333333,0.01764242403481,2013,4,0.1,DD
9,969.2333333333,0.02345496440486,2013,4,0.1,DD
10,958.0,0.0250173973556,2013,4,0.1,DD
11,961.3666666667,0.02000624111508,2013,4,0.1,DD
12,964.7,0.01855499118897,2013,4,0.1,DD
1,963.5666666667,0.01269588680942,2014,4,0.1,DD
2,953.1666666667,0.01507256513376,2014,4,0.1,DD
3,951.9,0.01516265714186,2014,4,0.1,DD
4,952.6,0.008503044299811,2014,4,0.1,DD
5,950.7,0.008414852214158,2014,4,0.1,DD
6,950.1333333333,0.004420432220039,2014,4,0.1,DD
7,951.2333333333,0.008340049759961,2014,4,0.1,DD
8,951.5,0.01429322122964,2014,4,0.1,DD
9,945.5333333333,0.0193541563844,2014,4,0.1,DD
10,946.2,0.02177129570915,2014,4,0.1,DD
11,944.1333333333,0.01920632679,2014,4,0.1,DD
12,944.9333333333,0.01827289403132,2014,4,0.1,DD
1,939.8,0.008299638220898,2015,4,0.1,DD
2,938.9,0.008485106685128,2015,4,0.1,DD
3,934.6333333333,0.005278362281108,2015,4,0.1,DD
4,931.4,0.004294610264119,2015,4,0.1,DD
5,934.8666666667,0.003957783641161,2015,4,0.1,DD
6,936.2333333333,0.004379250186919,2015,4,0.1,DD
7,937.3666666667,0.007396607517514,2015,4,0.1,DD
8,933.3333333333,0.009857142857143,2015,4,0.1,DD
9,934.2,0.008599157924784,2015,4,0.1,DD
10,928.9,0.006602791832634,2015,4,0.1,DD
11,927.2666666667,0.008663455316701,2015,4,0.1,DD
12,926.9333333333,0.009961162255466,2015,4,0.1,DD
1,928.6666666667,0.008004307250538,2016,4,0.1,DD
2,924.1,0.00710601305775,2016,4,0.1,DD
3,923.6666666667,0.00544929628293,2016,4,0.1,DD
4,928.2666666667,0.003231829933927,2016,4,0.1,DD
5,935.9,0.002172596787406,2016,4,0.1,DD
6,937.6666666667,0.002666192676857,2016,4,0.1,DD
7,942.3,0.008171495277512,2016,4,0.1,DD
8,948.8666666667,0.006007166444179,2016,4,0.1,DD
9,955.2333333333,0.007677007362948,2016,4,0.1,DD
10,951.3,0.01454150460773,2016,4,0.1,DD
11,940.6,0.01173010135375,2016,4,0.1,DD
12,933.1666666667,0.009537417395964,2016,4,0.1,DD
1,930.1333333333,0.003117832568807,2017,4,0.1,DD
2,934.4,0.002104737442922,2017,4,0.1,DD
3,932.4333333333,0.004146855896758,2017,4,0.1,DD
4,933.3,0.005071609700346,2017,4,0.1,DD
5,930.7666666667,0.004082655875085,2017,4,0.1,DD
6,925.8,0.001620220349968,2017,4,0.1,DD
7,926.0,0.002447804175666,2017,4,0.1,DD
8,928.3333333333,0.002262118491921,2017,4,0.1,DD
9,918.3666666667,0.00442815142826,2017,4,0.1,DD
10,918.2666666667,0.006171046899956,2017,4,0.1,DD
11,910.8,0.006916996047431,2017,4,0.1,DD
12,906.0,0.007174392935982,2017,4,0.1,DD
1,976.0,0.2068647540984,2010,1,1.5848931924611125,AA
2,964.2333333333,0.2010578352404,2010,1,1.5848931924611125,AA
3,962.5666666667,0.2084011497039,2010,1,1.5848931924611125,AA
4,959.4333333333,0.2058506757461,2010,1,1.5848931924611125,AA
5,962.1333333333,0.1901676829268,2010,1,1.5848931924611125,AA
6,967.9333333333,0.201838969626,2010,1,1.5848931924611125,AA
7,968.0333333333,0.3384869667022,2010,1,1.5848931924611125,AA
8,958.2333333333,0.4108950499183,2010,1,1.5848931924611125,AA
9,950.3,0.459083096566,2010,1,1.5848931924611125,AA
10,938.5333333333,0.4688876260833,2010,1,1.5848931924611125,AA
11,933.3,0.4078359941426,2010,1,1.5848931924611125,AA
12,931.3,0.3100325709582,2010,1,1.5848931924611125,AA
1,938.2,0.2255382647623,2011,1,1.5848931924611125,AA
2,925.6333333333,0.1935611653282,2011,1,1.5848931924611125,AA
3,926.5333333333,0.2075838250108,2011,1,1.5848931924611125,AA
4,928.4,0.2138446072095,2011,1,1.5848931924611125,AA
5,930.7666666667,0.184972961358,2011,1,1.5848931924611125,AA
6,932.5333333333,0.2130040034315,2011,1,1.5848931924611125,AA
7,935.3,0.3289140739157,2011,1,1.5848931924611125,AA
8,938.0333333333,0.3927721118653,2011,1,1.5848931924611125,AA
9,932.5333333333,0.4414140692022,2011,1,1.5848931924611125,AA
10,928.1666666667,0.4435625785599,2011,1,1.5848931924611125,AA
11,922.5,0.3790063233966,2011,1,1.5848931924611125,AA
12,918.6333333333,0.2762074095577,2011,1,1.5848931924611125,AA
1,915.9,0.2069367107035,2012,1,1.5848931924611125,AA
2,919.6666666667,0.196375498369,2012,1,1.5848931924611125,AA
3,920.7,0.1951775822744,2012,1,1.5848931924611125,AA
4,923.2333333333,0.2148969202441,2012,1,1.5848931924611125,AA
5,926.5666666667,0.2221102996726,2012,1,1.5848931924611125,AA
6,931.8333333333,0.2402790198533,2012,1,1.5848931924611125,AA
7,926.9333333333,0.3618742807825,2012,1,1.5848931924611125,AA
8,912.7666666667,0.4360369572362,2012,1,1.5848931924611125,AA
9,903.9666666667,0.4656513883255,2012,1,1.5848931924611125,AA
10,901.9333333333,0.4684381698573,2012,1,1.5848931924611125,AA
11,901.1666666667,0.3870538191234,2012,1,1.5848931924611125,AA
12,897.4666666667,0.290447184668,2012,1,1.5848931924611125,AA
1,907.0333333333,0.2035206350373,2013,1,1.5848931924611125,AA
2,917.1333333333,0.1827796758014,2013,1,1.5848931924611125,AA
3,919.0,0.1970257526297,2013,1,1.5848931924611125,AA
4,917.9,0.2010386026074,2013,1,1.5848931924611125,AA
5,908.6,0.1794335607895,2013,1,1.5848931924611125,AA
6,913.9333333333,0.1808665839959,2013,1,1.5848931924611125,AA
7,907.3666666667,0.2752654200801,2013,1,1.5848931924611125,AA
8,908.6,0.3548316090689,2013,1,1.5848931924611125,AA
9,907.1,0.4182192334546,2013,1,1.5848931924611125,AA
10,904.7333333333,0.4493405054896,2013,1,1.5848931924611125,AA
11,910.5666666667,0.3706483142366,2013,1,1.5848931924611125,AA
12,910.4666666667,0.2769641941861,2013,1,1.5848931924611125,AA
1,908.1333333333,0.1907943033328,2014,1,1.5848931924611125,AA
2,907.5,0.1526170798898,2014,1,1.5848931924611125,AA
3,912.0,0.1723684210526,2014,1,1.5848931924611125,AA
4,914.7,0.1888415145221,2014,1,1.5848931924611125,AA
5,920.3,0.1625919084357,2014,1,1.5848931924611125,AA
6,924.6666666667,0.1778298485941,2014,1,1.5848931924611125,AA
7,922.1666666667,0.2716428700524,2014,1,1.5848931924611125,AA
8,924.1333333333,0.3415091617371,2014,1,1.5848931924611125,AA
9,926.1,0.4066155562754,2014,1,1.5848931924611125,AA
10,928.3333333333,0.412710951526,2014,1,1.5848931924611125,AA
11,932.9,0.3337263729589,2014,1,1.5848931924611125,AA
12,929.3333333333,0.2416068866571,2014,1,1.5848931924611125,AA
1,932.9666666667,0.158812390582,2015,1,1.5848931924611125,AA
2,941.4666666667,0.1240617476278,2015,1,1.5848931924611125,AA
3,942.4,0.140350877193,2015,1,1.5848931924611125,AA
4,941.0333333333,0.1507916829018,2015,1,1.5848931924611125,AA
5,934.2666666667,0.1486370772085,2015,1,1.5848931924611125,AA
6,937.0666666667,0.157797381901,2015,1,1.5848931924611125,AA
7,923.4333333333,0.2494675666895,2015,1,1.5848931924611125,AA
8,924.8333333333,0.3193368174446,2015,1,1.5848931924611125,AA
9,928.6333333333,0.3692882012994,2015,1,1.5848931924611125,AA
10,932.6333333333,0.3941527574252,2015,1,1.5848931924611125,AA
